443,udp,HTTPS
475,tcp,tcpnethaspsrv
542,udp,Commerce Applications
311,udp,officially AppleShare IP Web administration
376,tcp,Amiga
179,udp,BGP
113,udp,auth
79,tcp,Finger
80,udp,HTTP
112,tcp,McIDAS
13,tcp,Daytime
46,tcp,MPM
873,udp,rsync
543,udp,klogin
674,tcp,ACAP
641,tcp,controllistening
443,tcp,HTTPS
510,udp,FCP
542,tcp,Commerce Applications
444,udp,SNPP
311,tcp,officially AppleShare IP Web administration
312,udp,macOS
213,udp,IPX
179,tcp,BGP
81,udp,TorPark
113,tcp,auth
15,udp,Previously
48,udp,Digital Audit Daemon
80,tcp,HTTP
808,udp,Microsoft
873,tcp,rsync
544,udp,kshell
543,tcp,klogin
445,udp,Directory Services
510,tcp,FCP
444,tcp,SNPP
312,tcp,macOS
213,tcp,IPX
115,udp,Simple
49,udp,TACACS Login Host protocol TACACS
81,tcp,TorPark
82,udp,TorPark
15,tcp,Previously
48,tcp,Digital Audit Daemon
808,tcp,Microsoft
512,udp,comsat
544,tcp,kshell
445,tcp,Directory Services
83,udp,MIT ML Device
115,tcp,Simple
17,udp,QOTD
49,tcp,TACACS Login Host protocol TACACS
50,udp,Remote Mail Checking Protocol
82,tcp,TorPark
843,udp,Adobe
711,udp,Cisco
777,udp,machine
512,tcp,comsat
546,udp,DHCPv6
117,udp,path service
51,udp,Historically used for Interface Message Processor logical address management
83,tcp,MIT ML Device
84,udp,Common Trace Facility
17,tcp,QOTD
18,udp,Message
50,tcp,Remote Mail Checking Protocol
843,tcp,Adobe
712,udp,TBRPF RFC 3684
711,tcp,Cisco
777,tcp,machine
547,udp,DHCPv6
646,udp,LDP
514,udp,Syslog
546,tcp,DHCPv6
85,udp,MIT ML Device
117,tcp,path service
118,udp,SQL
19,udp,CHARGEN
51,tcp,Historically used for Interface Message Processor logical address management
52,udp,XNS
84,tcp,Common Trace Facility
18,tcp,Message
1010,udp,ThinLinc
712,tcp,TBRPF RFC 3684
647,udp,DHCP
548,udp,AFP
515,udp,LPD
547,tcp,DHCPv6
646,tcp,LDP
383,udp,HP
514,tcp,Syslog
350,udp,MATIP
218,udp,MPP
119,udp,NNTP
152,udp,BFTP
53,udp,DNS
85,tcp,MIT ML Device
86,udp,Micro Focus Cobol
118,tcp,SQL
19,tcp,CHARGEN
20,udp,FTP
52,tcp,XNS
1010,tcp,ThinLinc
648,udp,RRP
647,tcp,DHCP
548,tcp,AFP
515,tcp,LPD
351,udp,MATIP
383,tcp,HP
384,udp,A
318,udp,TSP
350,tcp,MATIP
153,udp,SGMP
218,tcp,MPP
119,tcp,NNTP
152,tcp,BFTP
21,udp,FTP
53,tcp,DNS
54,udp,XNS
86,tcp,Micro Focus Cobol
20,tcp,FTP
847,udp,DHCP
648,tcp,RRP
550,udp,newrwho
319,udp,PTP
351,tcp,MATIP
384,tcp,A
318,tcp,TSP
220,udp,IMAP
153,tcp,SGMP
55,udp,ISI Graphics Language
88,udp,Kerberos
21,tcp,FTP
22,udp,SSH
54,tcp,XNS
848,udp,GDOI
847,tcp,DHCP
782,udp,Conserver
749,udp,Kerberos
550,tcp,newrwho
319,tcp,PTP
320,udp,PTP
220,tcp,IMAP
89,udp,SUMIT Telnet Gateway
23,udp,Telnet
55,tcp,ISI Graphics Language
56,udp,XNS
88,tcp,Kerberos
22,tcp,SSH
981,udp,Remote
848,tcp,GDOI
783,udp,SpamAssassin
684,udp,CORBA
750,udp,kerberosiv
782,tcp,Conserver
749,tcp,Kerberos
585,udp,IMAPS
387,udp,AppleTalk Updatebased Routing Protocol
320,tcp,PTP
123,udp,NTP
156,udp,SQL
89,tcp,SUMIT Telnet Gateway
90,udp,dotcom
23,tcp,Telnet
56,tcp,XNS
981,tcp,Remote
751,udp,kerberosmaster
783,tcp,SpamAssassin
684,tcp,CORBA
750,tcp,kerberosiv
520,udp,RIP
585,tcp,IMAPS
387,tcp,AppleTalk Updatebased Routing Protocol
388,udp,Unidata
91,udp,MIT Dover Spooler
123,tcp,NTP
156,tcp,SQL
25,udp,SMTP
58,udp,XNS
90,tcp,dotcom
752,udp,kpasswd
751,tcp,kerberosmaster
587,udp,No longer preferred see port 465
653,udp,data
520,tcp,RIP
554,udp,RTSP
521,udp,RIPng
389,udp,LDAP
323,udp,Resource
356,udp,used by Cloanto Amiga Explorer and VMs
388,tcp,Unidata
158,udp,DMSP sometimes referred to as Pcmail
91,tcp,MIT Dover Spooler
92,udp,Network Printing Protocol
25,tcp,SMTP
58,tcp,XNS
752,tcp,kpasswd
753,udp,userregserver
587,tcp,No longer preferred see port 465
654,udp,MMS
653,tcp,data
554,tcp,RTSP
521,tcp,RIPng
389,tcp,LDAP
323,tcp,Resource
356,tcp,used by Cloanto Amiga Explorer and VMs
93,udp,Device Control Protocol
126,udp,Formerly Unisys Unitary Login
158,tcp,DMSP sometimes referred to as Pcmail
27,udp,NSW User System FE
92,tcp,Network Printing Protocol
853,udp,DNS
688,udp,ApplianceWare Server Appliance Management Protocol
655,udp,Tinc
754,udp,krb5prop
753,tcp,userregserver
556,udp,Remotefs
654,tcp,MMS
259,udp,ESRO
61,udp,Historically assigned to the NIFTPBased Mail protocol
93,tcp,Device Control Protocol
94,udp,Tivoli Object Dispatcher
126,tcp,Formerly Unisys Unitary Login
27,tcp,NSW User System FE
28,udp,HA
953,udp,RNDC
853,tcp,DNS
688,tcp,ApplianceWare Server Appliance Management Protocol
623,udp,ASFRMCP
655,tcp,Tinc
754,tcp,krb5prop
524,udp,NCP
556,tcp,Remotefs
491,udp,GOGlobal
259,tcp,ESRO
161,udp,SNMP
194,udp,IRC
95,udp,SUPDUP
29,udp,MSG ICP
61,tcp,Historically assigned to the NIFTPBased Mail protocol
62,udp,ACA Services
94,tcp,Tivoli Object Dispatcher
987,udp,Microsoft Remote Web Workplace
28,tcp,HA
888,udp,IBM
953,tcp,RNDC
591,udp,and later
623,tcp,ASFRMCP
690,udp,VATP
657,udp,Remote monitoring and Control
524,tcp,NCP
491,tcp,GOGlobal
525,udp,Timed
161,tcp,SNMP
162,udp,SNMPTRAP
194,tcp,IRC
63,udp,whois
95,tcp,SUPDUP
96,udp,DIXIE Protocol Specification
29,tcp,MSG ICP
988,udp,file system
62,tcp,ACA Services
987,tcp,Microsoft Remote Web Workplace
888,tcp,IBM
691,udp,MS
591,tcp,and later
690,tcp,VATP
625,udp,ODProxy
657,tcp,Remote monitoring and Control
427,udp,SLP
525,tcp,Timed
97,udp,Swift Remote Virtual File Protocol
162,tcp,SNMPTRAP
31,udp,MSG Authentication
63,tcp,whois
64,udp,Communications Integrator CI
96,tcp,DIXIE Protocol Specification
988,tcp,file system
989,udp,data
691,tcp,MS
560,udp,rmonitor
593,udp,HTTP RPC Ep Map
625,tcp,ODProxy
427,tcp,SLP
65,udp,TACACSDatabase Service
97,tcp,Swift Remote Virtual File Protocol
98,udp,TAC News
31,tcp,MSG Authentication
64,tcp,Communications Integrator CI
990,udp,control
989,tcp,data
660,udp,macOS Server administration
560,tcp,rmonitor
593,tcp,HTTP RPC Ep Map
264,udp,BGMP
99,udp,Metagram Relay
33,udp,Display Support Protocol
65,tcp,TACACSDatabase Service
66,udp,Oracle SQLNET
98,tcp,TAC News
991,udp,NAS
990,tcp,control
760,udp,krbupdate
660,tcp,macOS Server administration
694,udp,LinuxHA
199,udp,SMUX
264,tcp,BGMP
67,udp,BOOTP
99,tcp,Metagram Relay
1,udp,TCPMUX
33,tcp,Display Support Protocol
992,udp,Telnet
66,tcp,Oracle SQLNET
991,tcp,NAS
860,udp,RFC 3720
760,tcp,krbupdate
695,udp,IEEEMMSSSL
563,udp,NNTPS
694,tcp,LinuxHA
530,udp,RPC
464,udp,Kpasswd
199,tcp,SMUX
101,udp,NIC
67,tcp,BOOTP
68,udp,BOOTP
1,tcp,TCPMUX
992,tcp,Telnet
2,udp,Management Utility
993,udp,IMAPS
860,tcp,RFC 3720
861,udp,RFC 4656
695,tcp,IEEEMMSSSL
564,udp,Plan 9
563,tcp,NNTPS
465,udp,URL
399,udp,Phase V
530,tcp,RPC
464,tcp,Kpasswd
366,udp,ODMR
300,udp,ThinLinc Web Access
201,udp,AppleTalk
135,udp,End Point Mapper
69,udp,TFTP
101,tcp,NIC
102,udp,TSAP
3,udp,Compression Process
68,tcp,BOOTP
2,tcp,Management Utility
994,udp,IRCS
993,tcp,IMAPS
862,udp,RFC 5357
829,udp,Certificate
861,tcp,RFC 4656
631,udp,CUPS
564,tcp,Plan 9
433,udp,NNTP
465,tcp,URL
399,tcp,Phase V
366,tcp,ODMR
300,tcp,ThinLinc Web Access
201,tcp,AppleTalk
135,tcp,End Point Mapper
37,udp,Time
69,tcp,TFTP
70,udp,Gopher
102,tcp,TSAP
995,udp,POP3S
3,tcp,Compression Process
383,tcp,HP
350,tcp,MATIP
862,tcp,RFC 5357
829,tcp,Certificate
218,tcp,MPP
631,tcp,CUPS
119,tcp,NNTP
698,udp,OLSR
152,tcp,BFTP
53,tcp,DNS
500,udp,ISAKMP
86,tcp,Micro Focus Cobol
20,tcp,FTP
533,udp,netwall
433,tcp,NNTP
648,tcp,RRP
37,tcp,Time
70,tcp,Gopher
995,tcp,POP3S
319,udp,PTP
351,tcp,MATIP
384,tcp,A
318,tcp,TSP
830,tcp,NETCONF
153,tcp,SGMP
21,tcp,FTP
500,tcp,ISAKMP
54,tcp,XNS
401,tcp,UPS
434,tcp,RFC 5944
847,tcp,DHCP
137,tcp,NetBIOS Name Service
138,udp,NetBIOS
170,tcp,Network
104,tcp,DICOM also port 11112
5,tcp,Remote Job Entry was historically using socket 5 in its old socket form
38,tcp,Route Access Protocol
550,tcp,newrwho
831,tcp,NETCONF
320,udp,PTP
897,tcp,Brocade
220,tcp,IMAP
55,tcp,ISI Graphics Language
666,tcp,airservng
88,tcp,Kerberos
22,tcp,SSH
848,tcp,GDOI
750,udp,kerberosiv
782,tcp,Conserver
749,tcp,Kerberos
105,tcp,CCSO
138,tcp,NetBIOS
39,tcp,Resource Location Protocol
832,tcp,NETCONF
898,tcp,Brocade
700,tcp,EPP
123,udp,NTP
89,tcp,SUMIT Telnet Gateway
23,tcp,Telnet
56,tcp,XNS
601,tcp,Reliable
502,tcp,Modbus
981,tcp,Remote
370,tcp,securecast1
783,tcp,SpamAssassin
684,tcp,CORBA
139,tcp,NetBIOS
106,tcp,macOS
7,tcp,Echo
387,tcp,AppleTalk Updatebased Routing Protocol
833,tcp,NETCONF
635,tcp,RLZ
123,tcp,NTP
156,tcp,SQL
701,tcp,LMP
90,tcp,dotcom
371,tcp,ClearCase
751,tcp,kerberosmaster
107,tcp,RTelnet
41,tcp,Graphics
520,tcp,RIP
42,udp,Host
521,udp,RIPng
388,tcp,Unidata
636,tcp,LDAPS
91,tcp,MIT Dover Spooler
702,tcp,Internet Registry Information Service
25,tcp,SMTP
504,tcp,Citadel
58,tcp,XNS
587,tcp,No longer preferred see port 465
108,tcp,SNA
653,tcp,data
9,tcp,Discard
42,tcp,Host
554,tcp,RTSP
389,tcp,LDAP
323,tcp,Resource
356,tcp,used by Cloanto Amiga Explorer and VMs
802,tcp,MODBUSTCP
604,tcp,TUNNEL profile
158,tcp,DMSP sometimes referred to as Pcmail
92,tcp,Network Printing Protocol
175,tcp,VMNET
753,tcp,userregserver
109,tcp,POP2
43,tcp,WHOIS
654,tcp,MMS
76,tcp,Distributed External Object Store
902,tcp,VMware
93,tcp,Device Control Protocol
126,tcp,Formerly Unisys Unitary Login
27,tcp,NSW User System FE
308,tcp,Novastor
853,tcp,DNS
209,tcp,Quick
688,tcp,ApplianceWare Server Appliance Management Protocol
623,udp,ASFRMCP
655,tcp,Tinc
143,tcp,IMAP
754,tcp,krb5prop
556,tcp,Remotefs
110,tcp,POP3
11,tcp,systat service
44,tcp,MPM FLAGS Protocol
903,tcp,VMware
259,tcp,ESRO
161,udp,SNMP
639,tcp,Multicast Source Discovery Protocol
540,tcp,UUCP
94,tcp,Tivoli Object Dispatcher
28,tcp,HA
953,tcp,RNDC
177,tcp,XDMCP
210,tcp,ANSI
111,tcp,ONC RPC sometimes referred to as Sun RPC
45,tcp,Message Processing Module
524,tcp,NCP
78,tcp,vettcp
491,tcp,GOGlobal
525,udp,Timed
161,tcp,SNMP
194,tcp,IRC
95,tcp,SUPDUP
706,tcp,SILC
29,tcp,MSG ICP
62,tcp,ACA Services
987,tcp,Microsoft Remote Web Workplace
475,tcp,tcpnethaspsrv
888,tcp,IBM
376,tcp,Amiga
591,tcp,and later
79,tcp,Finger
690,tcp,VATP
112,tcp,McIDAS
657,tcp,Remote monitoring and Control
13,tcp,Daytime
46,tcp,MPM
162,tcp,SNMPTRAP
63,tcp,whois
674,tcp,ACAP
96,tcp,DIXIE Protocol Specification
641,tcp,controllistening
988,tcp,file system
443,tcp,HTTPS
542,tcp,Commerce Applications
311,tcp,officially AppleShare IP Web administration
691,tcp,MS
179,tcp,BGP
113,tcp,auth
560,udp,rmonitor
80,tcp,HTTP
625,tcp,ODProxy
427,tcp,SLP
873,tcp,rsync
97,tcp,Swift Remote Virtual File Protocol
543,tcp,klogin
31,tcp,MSG Authentication
64,tcp,Communications Integrator CI
510,tcp,FCP
444,tcp,SNPP
989,tcp,data
312,tcp,macOS
213,tcp,IPX
81,tcp,TorPark
15,tcp,Previously
48,tcp,Digital Audit Daemon
593,tcp,HTTP RPC Ep Map
808,tcp,Microsoft
65,tcp,TACACSDatabase Service
544,tcp,kshell
98,tcp,TAC News
445,tcp,Directory Services
990,tcp,control
660,tcp,macOS Server administration
115,tcp,Simple
49,tcp,TACACS Login Host protocol TACACS
82,tcp,XFER Utility
264,tcp,BGMP
67,udp,BOOTP
99,tcp,Metagram Relay
33,tcp,Display Support Protocol
512,tcp,comsat
66,tcp,Oracle SQLNET
991,tcp,NAS
760,tcp,krbupdate
83,tcp,MIT ML Device
694,tcp,LinuxHA
17,tcp,QOTD
50,tcp,Remote Mail Checking Protocol
843,tcp,Adobe
711,tcp,Cisco
199,tcp,SMUX
777,tcp,machine
67,tcp,BOOTP
68,udp,BOOTP
1,tcp,TCPMUX
992,tcp,Telnet
514,udp,Syslog
546,tcp,DHCPv6
860,tcp,RFC 3720
695,tcp,IEEEMMSSSL
117,tcp,path service
563,tcp,NNTPS
84,tcp,Common Trace Facility
18,tcp,Message
530,tcp,RPC
464,tcp,Kpasswd
712,tcp,TBRPF RFC 3684
69,udp,TFTP
101,tcp,NIC
547,tcp,DHCPv6
646,tcp,LDP
68,tcp,BOOTP
2,tcp,Management Utility
514,tcp,Remote Shell rsh remsh
993,tcp,IMAPS
861,tcp,RFC 4656
85,tcp,MIT ML Device
564,tcp,Plan 9
118,tcp,SQL
19,tcp,CHARGEN
52,tcp,XNS
465,tcp,URL
399,tcp,Phase V
1010,tcp,ThinLinc
366,tcp,ODMR
300,tcp,ThinLinc Web Access
201,tcp,AppleTalk
647,tcp,DHCP
135,tcp,End Point Mapper
69,tcp,TFTP
548,tcp,AFP
102,tcp,TSAP
515,tcp,LPD
3,tcp,Compression Process
383,tcp,HP
350,tcp,MATIP
862,tcp,RFC 5357
829,tcp,Certificate
218,tcp,MPP
631,tcp,CUPS
119,tcp,NNTP
698,udp,OLSR
152,tcp,BFTP
53,tcp,DNS
500,udp,ISAKMP
86,tcp,Micro Focus Cobol
20,tcp,FTP
533,udp,netwall
433,tcp,NNTP
648,tcp,RRP
37,tcp,Time
70,tcp,Gopher
995,tcp,POP3S
319,udp,PTP
351,tcp,MATIP
384,tcp,A
318,tcp,TSP
830,tcp,NETCONF
153,tcp,SGMP
21,tcp,FTP
500,tcp,ISAKMP
54,tcp,XNS
401,tcp,UPS
434,tcp,RFC 5944
847,tcp,DHCP
137,tcp,NetBIOS Name Service
138,udp,NetBIOS
170,tcp,Network
104,tcp,DICOM also port 11112
5,tcp,Remote Job Entry was historically using socket 5 in its old socket form
38,tcp,Route Access Protocol
550,tcp,newrwho
831,tcp,NETCONF
320,udp,PTP
897,tcp,Brocade
220,tcp,IMAP
55,tcp,ISI Graphics Language
666,tcp,airservng
88,tcp,Kerberos
22,tcp,SSH
848,tcp,GDOI
750,udp,kerberosiv
782,tcp,Conserver
749,tcp,Kerberos
105,tcp,CCSO
138,tcp,NetBIOS
39,tcp,Resource Location Protocol
832,tcp,NETCONF
898,tcp,Brocade
700,tcp,EPP
123,udp,NTP
89,tcp,SUMIT Telnet Gateway
23,tcp,Telnet
56,tcp,XNS
601,tcp,Reliable
502,tcp,Modbus
981,tcp,Remote
370,tcp,securecast1
783,tcp,SpamAssassin
684,tcp,CORBA
139,tcp,NetBIOS
106,tcp,macOS
7,tcp,Echo
387,tcp,AppleTalk Updatebased Routing Protocol
833,tcp,NETCONF
635,tcp,RLZ
123,tcp,NTP
156,tcp,SQL
701,tcp,LMP
90,tcp,dotcom
371,tcp,ClearCase
751,tcp,kerberosmaster
107,tcp,RTelnet
41,tcp,Graphics
520,tcp,RIP
42,udp,Host
521,udp,RIPng
388,tcp,Unidata
636,tcp,LDAPS
91,tcp,MIT Dover Spooler
702,tcp,Internet Registry Information Service
25,tcp,SMTP
504,tcp,Citadel
58,tcp,XNS
587,tcp,No longer preferred see port 465
108,tcp,SNA
653,tcp,data
9,tcp,Discard
42,tcp,Host
554,tcp,RTSP
389,tcp,LDAP
323,tcp,Resource
356,tcp,used by Cloanto Amiga Explorer and VMs
802,tcp,MODBUSTCP
604,tcp,TUNNEL profile
158,tcp,DMSP sometimes referred to as Pcmail
92,tcp,Network Printing Protocol
175,tcp,VMNET
753,tcp,userregserver
109,tcp,POP2
43,tcp,WHOIS
654,tcp,MMS
76,tcp,Distributed External Object Store
902,tcp,VMware
93,tcp,Device Control Protocol
126,tcp,Formerly Unisys Unitary Login
27,tcp,NSW User System FE
308,tcp,Novastor
853,tcp,DNS
209,tcp,Quick
688,tcp,ApplianceWare Server Appliance Management Protocol
623,udp,ASFRMCP
655,tcp,Tinc
143,tcp,IMAP
754,tcp,krb5prop
556,tcp,Remotefs
110,tcp,POP3
11,tcp,systat service
44,tcp,MPM FLAGS Protocol
903,tcp,VMware
259,tcp,ESRO
161,udp,SNMP
639,tcp,Multicast Source Discovery Protocol
540,tcp,UUCP
94,tcp,Tivoli Object Dispatcher
28,tcp,HA
953,tcp,RNDC
177,tcp,XDMCP
210,tcp,ANSI
111,tcp,ONC RPC sometimes referred to as Sun RPC
45,tcp,Message Processing Module
524,tcp,NCP
78,tcp,vettcp
491,tcp,GOGlobal
525,udp,Timed
161,tcp,SNMP
194,tcp,IRC
95,tcp,SUPDUP
706,tcp,SILC
29,tcp,MSG ICP
62,tcp,ACA Services
987,tcp,Microsoft Remote Web Workplace
475,tcp,tcpnethaspsrv
888,tcp,IBM
376,tcp,Amiga
591,tcp,and later
79,tcp,Finger
690,tcp,VATP
112,tcp,McIDAS
657,tcp,Remote monitoring and Control
13,tcp,Daytime
46,tcp,MPM
162,tcp,SNMPTRAP
63,tcp,whois
674,tcp,ACAP
96,tcp,DIXIE Protocol Specification
641,tcp,controllistening
988,tcp,file system
443,tcp,HTTPS
542,tcp,Commerce Applications
311,tcp,officially AppleShare IP Web administration
691,tcp,MS
179,tcp,BGP
113,tcp,auth
560,udp,rmonitor
80,tcp,HTTP
625,tcp,ODProxy
427,tcp,SLP
873,tcp,rsync
97,tcp,Swift Remote Virtual File Protocol
543,tcp,klogin
31,tcp,MSG Authentication
64,tcp,Communications Integrator CI
510,tcp,FCP
444,tcp,SNPP
989,tcp,data
312,tcp,macOS
213,tcp,IPX
81,tcp,TorPark
15,tcp,Previously
48,tcp,Digital Audit Daemon
593,tcp,HTTP RPC Ep Map
808,tcp,Microsoft
65,tcp,TACACSDatabase Service
544,tcp,kshell
98,tcp,TAC News
445,tcp,Directory Services
990,tcp,control
660,tcp,macOS Server administration
115,tcp,Simple
49,tcp,TACACS Login Host protocol TACACS
82,tcp,XFER Utility
264,tcp,BGMP
67,udp,BOOTP
99,tcp,Metagram Relay
33,tcp,Display Support Protocol
512,tcp,comsat
66,tcp,Oracle SQLNET
991,tcp,NAS
760,tcp,krbupdate
83,tcp,MIT ML Device
694,tcp,LinuxHA
17,tcp,QOTD
50,tcp,Remote Mail Checking Protocol
843,tcp,Adobe
711,tcp,Cisco
199,tcp,SMUX
777,tcp,machine
67,tcp,BOOTP
68,udp,BOOTP
1,tcp,TCPMUX
992,tcp,Telnet
514,udp,Syslog
546,tcp,DHCPv6
860,tcp,RFC 3720
695,tcp,IEEEMMSSSL
117,tcp,path service
563,tcp,NNTPS
84,tcp,Common Trace Facility
18,tcp,Message
530,tcp,RPC
464,tcp,Kpasswd
712,tcp,TBRPF RFC 3684
69,udp,TFTP
101,tcp,NIC
547,tcp,DHCPv6
646,tcp,LDP
68,tcp,BOOTP
2,tcp,Management Utility
514,tcp,Remote Shell rsh remsh
993,tcp,IMAPS
861,tcp,RFC 4656
85,tcp,MIT ML Device
564,tcp,Plan 9
118,tcp,SQL
19,tcp,CHARGEN
52,tcp,XNS
465,tcp,URL
399,tcp,Phase V
1010,tcp,ThinLinc
366,tcp,ODMR
300,tcp,ThinLinc Web Access
201,tcp,AppleTalk
647,tcp,DHCP
135,tcp,End Point Mapper
69,tcp,TFTP
548,tcp,AFP
102,tcp,TSAP
515,tcp,LPD
3,tcp,Compression Process
383,tcp,HP
350,tcp,MATIP
862,tcp,RFC 5357
829,tcp,Certificate
218,tcp,MPP
631,tcp,CUPS
119,tcp,NNTP
698,udp,OLSR
152,tcp,BFTP
53,tcp,DNS
500,udp,ISAKMP
86,tcp,Micro Focus Cobol
20,tcp,FTP
533,udp,netwall
433,tcp,NNTP
648,tcp,RRP
37,tcp,Time
70,tcp,Gopher
995,tcp,POP3S
319,udp,PTP
351,tcp,MATIP
384,tcp,A
318,tcp,TSP
830,tcp,NETCONF
153,tcp,SGMP
21,tcp,FTP
500,tcp,ISAKMP
54,tcp,XNS
401,tcp,UPS
434,tcp,RFC 5944
847,tcp,DHCP
137,tcp,NetBIOS Name Service
138,udp,NetBIOS
170,tcp,Network
104,tcp,DICOM also port 11112
5,tcp,Remote Job Entry was historically using socket 5 in its old socket form
38,tcp,Route Access Protocol
550,tcp,newrwho
831,tcp,NETCONF
320,udp,PTP
897,tcp,Brocade
220,tcp,IMAP
55,tcp,ISI Graphics Language
666,tcp,airservng
88,tcp,Kerberos
22,tcp,SSH
848,tcp,GDOI
750,udp,kerberosiv
782,tcp,Conserver
749,tcp,Kerberos
105,tcp,CCSO
138,tcp,NetBIOS
39,tcp,Resource Location Protocol
832,tcp,NETCONF
898,tcp,Brocade
700,tcp,EPP
123,udp,NTP
89,tcp,SUMIT Telnet Gateway
23,tcp,Telnet
56,tcp,XNS
601,tcp,Reliable
502,tcp,Modbus
981,tcp,Remote
370,tcp,securecast1
783,tcp,SpamAssassin
684,tcp,CORBA
139,tcp,NetBIOS
106,tcp,macOS
7,tcp,Echo
387,tcp,AppleTalk Updatebased Routing Protocol
833,tcp,NETCONF
635,tcp,RLZ
123,tcp,NTP
156,tcp,SQL
701,tcp,LMP
90,tcp,dotcom
371,tcp,ClearCase
751,tcp,kerberosmaster
107,tcp,RTelnet
41,tcp,Graphics
520,tcp,RIP
42,udp,Host
521,udp,RIPng
388,tcp,Unidata
636,tcp,LDAPS
91,tcp,MIT Dover Spooler
702,tcp,Internet Registry Information Service
25,tcp,SMTP
504,tcp,Citadel
58,tcp,XNS
587,tcp,No longer preferred see port 465
108,tcp,SNA
653,tcp,data
9,tcp,Discard
42,tcp,Host
554,tcp,RTSP
389,tcp,LDAP
323,tcp,Resource
356,tcp,used by Cloanto Amiga Explorer and VMs
802,tcp,MODBUSTCP
604,tcp,TUNNEL profile
158,tcp,DMSP sometimes referred to as Pcmail
92,tcp,Network Printing Protocol
175,tcp,VMNET
753,tcp,userregserver
109,tcp,POP2
43,tcp,WHOIS
654,tcp,MMS
76,tcp,Distributed External Object Store
902,tcp,VMware
93,tcp,Device Control Protocol
126,tcp,Formerly Unisys Unitary Login
27,tcp,NSW User System FE
308,tcp,Novastor
853,tcp,DNS
209,tcp,Quick
688,tcp,ApplianceWare Server Appliance Management Protocol
623,udp,ASFRMCP
655,tcp,Tinc
143,tcp,IMAP
754,tcp,krb5prop
556,tcp,Remotefs
110,tcp,POP3
11,tcp,systat service
44,tcp,MPM FLAGS Protocol
903,tcp,VMware
259,tcp,ESRO
161,udp,SNMP
639,tcp,Multicast Source Discovery Protocol
540,tcp,UUCP
94,tcp,Tivoli Object Dispatcher
28,tcp,HA
953,tcp,RNDC
177,tcp,XDMCP
210,tcp,ANSI
111,tcp,ONC RPC sometimes referred to as Sun RPC
45,tcp,Message Processing Module
524,tcp,NCP
78,tcp,vettcp
491,tcp,GOGlobal
525,udp,Timed
161,tcp,SNMP
194,tcp,IRC
95,tcp,SUPDUP
706,tcp,SILC
29,tcp,MSG ICP
62,tcp,ACA Services
987,tcp,Microsoft Remote Web Workplace
475,tcp,tcpnethaspsrv
888,tcp,IBM
376,tcp,Amiga
591,tcp,and later
79,tcp,Finger
690,tcp,VATP
112,tcp,McIDAS
657,tcp,Remote monitoring and Control
13,tcp,Daytime
46,tcp,MPM
162,tcp,SNMPTRAP
63,tcp,whois
674,tcp,ACAP
96,tcp,DIXIE Protocol Specification
641,tcp,controllistening
988,tcp,file system
443,tcp,HTTPS
542,tcp,Commerce Applications
311,tcp,officially AppleShare IP Web administration
691,tcp,MS
179,tcp,BGP
113,tcp,auth
560,udp,rmonitor
80,tcp,HTTP
625,tcp,ODProxy
427,tcp,SLP
873,tcp,rsync
97,tcp,Swift Remote Virtual File Protocol
543,tcp,klogin
31,tcp,MSG Authentication
64,tcp,Communications Integrator CI
510,tcp,FCP
444,tcp,SNPP
989,tcp,data
312,tcp,macOS
213,tcp,IPX
81,tcp,TorPark
15,tcp,Previously
48,tcp,Digital Audit Daemon
593,tcp,HTTP RPC Ep Map
808,tcp,Microsoft
65,tcp,TACACSDatabase Service
544,tcp,kshell
98,tcp,TAC News
445,tcp,Directory Services
990,tcp,control
660,tcp,macOS Server administration
115,tcp,Simple
49,tcp,TACACS Login Host protocol TACACS
82,tcp,XFER Utility
264,tcp,BGMP
67,udp,BOOTP
99,tcp,Metagram Relay
33,tcp,Display Support Protocol
512,tcp,comsat
66,tcp,Oracle SQLNET
991,tcp,NAS
760,tcp,krbupdate
83,tcp,MIT ML Device
694,tcp,LinuxHA
17,tcp,QOTD
50,tcp,Remote Mail Checking Protocol
843,tcp,Adobe
711,tcp,Cisco
199,tcp,SMUX
777,tcp,machine
67,tcp,BOOTP
68,udp,BOOTP
1,tcp,TCPMUX
992,tcp,Telnet
514,udp,Syslog
546,tcp,DHCPv6
860,tcp,RFC 3720
695,tcp,IEEEMMSSSL
117,tcp,path service
563,tcp,NNTPS
84,tcp,Common Trace Facility
18,tcp,Message
530,tcp,RPC
464,tcp,Kpasswd
712,tcp,TBRPF RFC 3684
69,udp,TFTP
101,tcp,NIC
547,tcp,DHCPv6
646,tcp,LDP
68,tcp,BOOTP
2,tcp,Management Utility
514,tcp,Remote Shell rsh remsh
993,tcp,IMAPS
861,tcp,RFC 4656
85,tcp,MIT ML Device
564,tcp,Plan 9
118,tcp,SQL
19,tcp,CHARGEN
52,tcp,XNS
465,tcp,URL
399,tcp,Phase V
1010,tcp,ThinLinc
366,tcp,ODMR
300,tcp,ThinLinc Web Access
201,tcp,AppleTalk
647,tcp,DHCP
135,tcp,End Point Mapper
69,tcp,TFTP
548,tcp,AFP
102,tcp,TSAP
515,tcp,LPD
3,tcp,Compression Process
1,tcp,TCPMUX

101,tcp,NIC

1010,tcp,ThinLinc

102,tcp,TSAP

104,tcp,DICOM also port 11112

105,tcp,CCSO

106,tcp,macOS

107,tcp,RTelnet

108,tcp,SNA

